match_id,startTime,equipo_local,equipo_visitante,ranking_local,ranking_visitante,goles_local,goles_visitante,Local_Top_Stats_Posesión,Visitante_Top_Stats_Posesión,Local_Top_Stats_Goles esperados,Visitante_Top_Stats_Goles esperados,Local_Top_Stats_Total Remates,Visitante_Top_Stats_Total Remates,Local_Top_Stats_Remates a puerta,Visitante_Top_Stats_Remates a puerta,Local_Top_Stats_Grandes chances,Visitante_Top_Stats_Grandes chances,Local_Top_Stats_Fueras de Juego,Visitante_Top_Stats_Fueras de Juego,Local_Top_Stats_Pases completados,Visitante_Top_Stats_Pases completados,Local_Top_Stats_Tarjeta roja,Visitante_Top_Stats_Tarjeta roja,Local_Remates_Goles esperados,Visitante_Remates_Goles esperados,Local_Remates_Total Remates,Visitante_Remates_Total Remates,Local_Remates_Remates a Puerta,Visitante_Remates_Remates a Puerta,Local_Remates_Remates Fuera,Visitante_Remates_Remates Fuera,Local_Remates_Remates bloqueados,Visitante_Remates_Remates bloqueados,Local_Remates_Pelotas al poste,Visitante_Remates_Pelotas al poste,Local_Remates_Goles esperados de remates al arco,Visitante_Remates_Goles esperados de remates al arco,Local_Remates_Remates dentro del área,Visitante_Remates_Remates dentro del área,Local_Remates_Remates fuera del área,Visitante_Remates_Remates fuera del área,Local_Remates_Remates de cabeza,Visitante_Remates_Remates de cabeza,Local_Remates_Grandes chances perdidas,Visitante_Remates_Grandes chances perdidas,Local_Pases_Pases completados,Visitante_Pases_Pases completados,Local_Pases_Asistencias esperadas,Visitante_Pases_Asistencias esperadas,Local_Pases_Centros,Visitante_Pases_Centros,Local_Pases_Pases largos completados,Visitante_Pases_Pases largos completados,Local_Pases_Pases claves,Visitante_Pases_Pases claves,Local_Pases_Pases en el último tercio,Visitante_Pases_Pases en el último tercio,Local_Pases_Pases hacia atrás,Visitante_Pases_Pases hacia atrás,Local_Defensivas_Intercepciones,Visitante_Defensivas_Intercepciones,Local_Defensivas_Salvadas de portero,Visitante_Defensivas_Salvadas de portero,Local_Defensivas_Barridas ganadas,Visitante_Defensivas_Barridas ganadas,Local_Defensivas_Despejes,Visitante_Defensivas_Despejes,Local_Duelos_Duelos ganados,Visitante_Duelos_Duelos ganados,Local_Duelos_Duelos aéreos (ganados),Visitante_Duelos_Duelos aéreos (ganados),Local_Duelos_Duelos en el suelo (ganados),Visitante_Duelos_Duelos en el suelo (ganados),Local_Duelos_Faltas recibidas,Visitante_Duelos_Faltas recibidas,Local_Duelos_Regates,Visitante_Duelos_Regates,Local_Duelos_Regateado,Visitante_Duelos_Regateado,Local_Duelos_Posesiones ganadas en el último tercio,Visitante_Duelos_Posesiones ganadas en el último tercio,Local_Duelos_Posesiones perdidas,Visitante_Duelos_Posesiones perdidas,Local_Disciplinarias_Tarjeta roja,Visitante_Disciplinarias_Tarjeta roja,Local_Disciplinarias_Faltas,Visitante_Disciplinarias_Faltas,Local_Disciplinarias_Tarjeta amarilla,Visitante_Disciplinarias_Tarjeta amarilla
4648035,2026-01-09T14:00:00-05:00,Camerún,Marruecos,44,7,0,2,59,41,"0,46","1,43",5,9,0,3,1,1,0,1,267,158,0,0,"0,46","1,43",5,9,0,3,3,3,2,3,0,0,0,"2,37",5,8,0,1,4,4,1,0,267,158,"0,55","0,31000000000000005",4,5,26,15,5,7,49,49,41,27,5,3,1,0,9,14,19,35,35,47,13,16,22,31,24,19,4,5,5,4,0,1,127,105,0,0,19,24,2,1
4648623,2026-01-10T11:00:00-05:00,Argelia,Nigeria,28,26,0,2,43,57,"0,13","3,36",3,13,0,5,0,7,2,2,236,343,0,0,"0,13","3,36",3,13,0,5,2,7,1,1,0,1,0,"2,9000000000000004",2,12,1,1,1,6,0,5,236,343,"0,17","2,38",1,10,20,25,2,12,41,58,41,57,13,6,3,0,14,12,31,18,25,29,6,10,19,19,14,23,3,9,9,3,2,5,124,133,0,0,23,14,5,3
4648644,2026-01-10T14:00:00-05:00,Egipto,Costa de Marfil,29,33,3,2,29,71,"0,78","1,17",6,13,4,4,2,2,2,1,183,515,0,0,"0,78","1,17",6,13,4,4,1,3,1,6,0,0,"1,65","1,48",4,10,3,3,1,5,0,2,183,515,"0,7100000000000001","1,56",1,8,15,21,4,11,22,70,31,83,10,6,3,1,17,9,41,9,29,24,9,9,20,15,15,9,5,12,12,5,1,2,97,122,0,0,10,15,2,0
4650775,2026-01-14T12:00:00-05:00,Senegal,Egipto,15,29,1,0,63,37,"0,33","0,12",12,3,4,1,0,0,1,1,468,215,0,0,"0,33","0,12",12,3,4,1,4,1,4,1,0,0,"0,42","0,05",3,1,9,2,0,1,0,0,468,215,"0,39","0,26",1,3,35,22,7,3,76,40,95,37,5,5,1,3,9,13,15,28,23,28,11,10,12,18,11,10,6,4,4,6,4,1,138,132,0,0,10,11,2,1
4650739,2026-01-14T15:00:00-05:00,Nigeria,Marruecos,26,7,0,0,51,49,"0,08","0,86",2,16,1,5,0,1,0,0,462,439,0,0,"0,08","0,86",2,16,1,5,1,7,0,4,0,0,"0,1","0,8400000000000001",4,13,2,8,0,3,0,1,462,439,"0,53","1,09",3,4,33,42,1,10,57,76,70,109,14,7,5,1,14,15,40,23,46,43,11,11,35,32,21,26,4,9,9,4,4,2,150,160,0,0,29,22,2,0
4653342,2026-01-17T11:00:00-05:00,Egipto,Nigeria,29,26,0,0,53,47,"0,29","0,2",5,4,1,4,1,1,3,4,392,341,0,0,"0,29","0,2",5,4,1,4,2,0,2,0,0,0,"0,19","0,67",6,7,3,2,0,1,2,1,392,341,"0,6000000000000001","0,8600000000000001",1,1,24,24,3,3,48,56,68,45,6,10,4,1,13,9,25,17,9,4,1,1,8,3,16,14,4,9,9,4,2,7,115,120,0,0,15,16,0,3
4653340,2026-01-18T14:00:00-05:00,Senegal,Marruecos,15,7,0,3,50,50,"1,71","2,18",14,21,7,4,3,2,1,1,386,374,0,0,"1,71","2,18",14,21,7,4,4,6,3,11,0,1,"2,17","1,07",10,15,4,6,2,6,4,3,386,374,"0,4500000000000001","1,05",4,9,31,26,9,11,55,68,60,82,5,8,4,6,17,18,26,37,62,67,22,19,40,48,17,25,13,5,5,13,4,5,165,148,0,0,25,17,5,2
4630072,2026-01-18T16:00:00-05:00,Bolivia,Panamá,77,34,1,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4634639,2026-01-22T20:00:00-05:00,Panamá,México,34,14,0,1,28,72,"0,06","0,96",4,9,1,3,0,2,1,4,188,596,0,0,"0,06","0,96",4,9,1,3,3,5,0,1,0,0,"0,01","0,27",0,6,5,3,0,4,0,2,188,596,"0,07","0,91",1,9,15,22,3,7,26,80,41,120,4,3,3,1,5,14,24,14,10,23,4,8,6,15,13,10,3,3,3,3,1,5,101,108,0,0,10,13,1,2
4531799,2026-01-23T10:00:00-05:00,Neftchi Baku,Zira FK,0,0,0,0,55,45,0,0,7,6,3,3,0,0,0,0,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658767,2026-01-26T08:30:00-05:00,Uzbekistán,China,50,92,2,2,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531792,2026-02-01T07:00:00-05:00,Araz PFK,Neftchi Baku,0,0,0,4,53,47,0,0,12,19,4,8,0,0,0,0,0,0,0,0,0,0,12,19,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670431,2026-02-10T08:00:00-05:00,FC Ufa,Corea del Sur,0,25,2,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531786,2026-02-10T10:00:00-05:00,Neftchi Baku,FK Gabala,0,0,1,0,51,49,0,0,18,13,7,3,0,0,0,0,0,0,1,0,0,0,18,13,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4531780,2026-02-15T05:30:00-05:00,FC Kapaz,Neftchi Baku,0,0,1,3,43,57,0,0,6,24,2,12,0,0,0,0,0,0,1,0,0,0,6,24,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4531770,2026-02-28T05:30:00-05:00,Shamakhi FK,Neftchi Baku,0,0,2,2,41,59,0,0,11,5,8,5,0,0,0,0,0,0,0,0,0,0,11,5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531760,2026-03-09T11:30:00-05:00,Neftchi Baku,Turan-Tovuz IK,0,0,0,1,50,50,0,0,11,8,4,5,0,0,0,0,0,0,0,0,0,0,11,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531758,2026-03-15T09:00:00-05:00,FK Gabala,Neftchi Baku,0,0,1,3,47,53,0,0,5,8,1,5,0,0,0,0,0,0,0,0,0,0,5,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531749,2026-03-20T10:15:00-05:00,Neftchi Baku,Imisli Fk,0,0,6,0,62,38,0,0,12,13,8,6,0,0,0,0,0,0,0,0,0,0,12,13,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4632501,2026-03-26T12:00:00-05:00,Georgia,Israel,72,76,2,2,46,54,0,0,10,12,3,4,0,0,0,0,0,0,0,0,0,0,10,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4620797,2026-03-26T12:00:00-05:00,Turquía,Rumania,22,53,1,0,68,32,"1,4","0,48",16,6,2,0,1,0,2,2,475,169,0,0,"1,4","0,48",16,6,2,0,10,3,4,3,1,1,"0,51",0,4,4,12,2,0,0,0,0,475,169,"0,9900000000000001","0,16000000000000003",2,3,22,13,11,3,72,28,91,30,10,8,0,1,11,6,9,29,21,8,9,5,12,3,12,7,12,4,4,12,3,2,133,135,0,0,7,12,2,1
4620796,2026-03-26T14:45:00-05:00,Ucrania,Suecia,32,38,1,3,68,32,"0,76","2,39",10,10,4,4,0,1,5,0,474,202,0,0,"0,76","2,39",10,10,4,4,5,4,1,2,0,1,"1,47","2,77",7,9,3,1,3,1,1,0,474,202,"0,7100000000000001","0,8600000000000001",5,2,15,19,4,6,54,54,92,53,5,10,1,3,10,6,10,45,24,13,10,8,14,5,9,11,4,4,4,4,1,1,140,117,0,0,12,10,2,1
4620798,2026-03-26T14:45:00-05:00,Dinamarca,Macedonia del Norte,21,69,4,0,68,32,"2,85","0,15",20,3,9,0,2,0,2,0,527,210,0,0,"2,85","0,15",20,3,9,0,5,2,6,1,0,0,"3,79",0,9,1,11,2,3,0,0,0,527,210,"1,99","0,11",6,0,21,20,16,1,60,43,110,54,8,13,0,15,12,14,14,37,7,4,4,2,3,2,8,9,10,5,5,10,9,1,131,113,0,0,10,8,0,2
4620794,2026-03-26T14:45:00-05:00,Republica Checa,Irlanda,39,59,2,2,58,42,"1,45","1,28",12,10,3,3,1,0,2,1,427,263,0,0,"1,45","1,28",12,10,3,3,5,5,4,2,1,2,"1,88","1,5",13,11,5,4,3,3,1,0,427,263,"0,9199999999999999","0,6900000000000001",8,8,30,24,7,7,76,69,68,56,9,8,2,1,12,7,55,41,82,75,47,41,35,34,14,24,4,10,10,4,4,1,191,215,0,0,25,14,1,2
4620791,2026-03-26T14:45:00-05:00,Gales,Bosnia Herzegovina,37,64,1,1,62,38,"1,34","1,1",19,14,3,5,0,4,0,1,586,316,0,0,"1,34","1,1",19,14,3,5,9,4,7,5,2,0,"0,57","1,99",16,13,7,6,1,3,0,3,586,316,"1,3900000000000001","1,2600000000000002",10,4,23,25,13,16,81,70,101,72,7,12,4,2,15,9,33,54,50,36,22,23,28,13,20,8,12,6,6,12,5,6,192,182,0,0,8,20,1,3
4620795,2026-03-26T14:45:00-05:00,Italia,Irlanda del Norte,12,70,2,0,63,37,"1,59","0,51",19,8,8,1,2,0,2,0,423,236,0,0,"1,59","0,51",19,8,8,1,6,4,5,3,1,0,"2,0300000000000002","0,13",14,4,5,4,5,1,2,0,423,236,"1,07","0,38",11,2,29,28,15,6,66,53,54,45,8,13,1,5,9,7,24,38,29,27,16,11,13,16,8,10,3,6,6,3,2,2,143,119,0,0,11,8,1,0
4627940,2026-03-26T15:00:00-05:00,Brasil,Francia,6,3,1,2,46,54,2,"1,29",17,7,4,3,4,2,2,2,364,428,0,1,2,"1,29",17,7,4,3,9,4,4,0,0,0,"0,98","1,06",11,6,6,1,2,1,3,0,364,428,"1,7600000000000002","1,3200000000000003",4,3,16,21,15,7,51,42,60,84,8,11,1,3,7,6,10,12,0,9,0,4,0,5,12,11,8,10,10,8,6,6,100,107,0,1,12,12,4,4
4649493,2026-03-26T18:30:00-05:00,Colombia,Croacia,13,11,1,2,58,42,"2,06","1,22",14,12,5,3,2,2,3,1,550,390,0,0,"2,06","1,22",14,12,5,3,6,4,3,5,1,2,"1,1800000000000002","1,09",11,8,3,4,2,2,2,1,550,390,"1,8599999999999999","0,6900000000000001",3,2,33,20,10,12,83,28,84,68,3,10,1,4,4,8,11,28,5,4,1,1,4,3,18,7,3,4,4,3,9,3,101,85,0,0,7,18,0,3
4694356,2026-03-26T22:00:00-05:00,Chile,Cabo Verde,55,67,4,2,52,48,"2,38","1,73",9,9,5,3,2,3,2,2,356,317,0,1,"2,38","1,73",9,9,5,3,3,4,1,2,1,0,"3,62","0,99",6,7,3,2,1,3,0,2,356,317,"0,7200000000000002","1,01",1,6,27,24,7,8,50,29,74,72,9,8,1,1,16,7,18,11,10,11,6,5,4,6,8,14,4,3,3,4,5,4,104,120,0,1,15,9,1,2
4694358,2026-03-27T01:00:00-05:00,Nueva Zelanda,Finlandia,85,75,0,2,50,50,"0,32","0,71",11,10,2,3,0,2,1,2,343,350,0,0,"0,32","0,71",11,10,2,3,7,5,2,2,0,1,"0,04","1,21",6,5,5,5,0,1,0,2,343,350,"0,11","0,30000000000000004",0,3,28,23,8,8,47,44,79,67,7,10,1,2,9,6,14,21,20,17,14,9,6,8,9,12,7,4,4,7,3,4,119,120,0,0,12,10,1,3
4694357,2026-03-27T01:00:00-05:00,China,Curazao,92,82,2,0,35,65,"0,6799999999999999","0,34",11,7,3,0,0,0,1,1,250,511,0,0,"0,6799999999999999","0,34",11,7,3,0,4,4,4,3,0,0,"1,54","0,07",4,6,7,2,2,0,0,1,250,511,"0,9400000000000001","0,43000000000000005",5,1,26,26,8,4,48,68,52,107,10,7,1,1,9,7,18,19,9,6,6,2,3,4,11,16,1,11,11,1,6,3,92,113,0,0,16,12,4,2
4694360,2026-03-27T04:10:00-05:00,Australia,Camerún,27,44,1,0,58,42,"1,5999999999999999","0,26",8,7,4,1,0,0,3,0,425,297,0,0,"1,5999999999999999","0,26",8,7,4,1,3,3,1,3,0,0,"1,69","0,08",5,3,3,4,1,3,1,0,425,297,"0,3800000000000001","0,29000000000000004",2,2,16,17,4,6,40,55,89,53,12,9,1,3,5,7,18,10,9,8,2,3,7,5,18,16,11,4,4,11,3,3,106,113,0,0,16,19,2,2
4674867,2026-03-27T08:00:00-05:00,Nigeria,Irán,26,20,2,1,50,50,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4694365,2026-03-27T09:00:00-05:00,Uzbekistán,Gabón,50,86,3,1,57,43,0,0,19,14,8,5,0,0,0,0,0,0,0,0,0,0,19,14,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4652373,2026-03-27T11:00:00-05:00,Santo Tomé y Príncipe,Etiopía,195,142,0,3,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679659,2026-03-27T11:30:00-05:00,Rusia,Nicaragua,35,131,3,1,67,33,"3,76","0,13",23,5,7,1,1,0,5,3,429,174,0,1,"3,76","0,13",23,5,7,1,9,3,7,1,1,0,"3,99","0,01",15,1,8,4,4,0,1,0,429,174,"1,85","0,08999999999999998",3,0,18,12,15,5,59,24,65,44,7,7,0,3,6,9,9,31,17,21,11,9,6,12,11,10,4,10,10,4,4,2,121,120,0,1,11,12,1,1
4657031,2026-03-27T12:00:00-05:00,Austria,Ghana,23,73,5,1,60,40,"2,55","0,36",11,5,7,1,3,0,0,2,409,254,0,0,"2,55","0,36",11,5,7,1,3,3,1,1,0,0,"3,8200000000000003","0,73",10,4,1,1,5,0,0,0,409,254,"1,1900000000000002","0,1",6,1,14,22,8,4,59,34,72,61,3,10,0,2,10,10,18,28,3,12,2,4,1,8,5,16,6,10,10,6,4,0,106,113,0,0,17,6,1,2
4670024,2026-03-27T12:00:00-05:00,Sudáfrica,Panamá,60,34,1,1,64,36,"1,85","0,23",12,3,5,2,4,0,4,5,517,266,0,0,"1,85","0,23",12,3,5,2,6,1,1,0,0,1,"1,28","0,23",7,2,5,1,2,0,4,0,517,266,"1,26","0,37",4,1,24,16,9,3,85,27,89,47,5,14,1,4,7,8,4,22,7,9,5,2,2,7,16,11,7,6,6,7,7,4,112,100,0,0,12,16,1,3
4694457,2026-03-27T12:30:00-05:00,Arabia Saudita,Egipto,61,29,0,4,61,39,"0,39","1,22",7,13,0,8,1,3,1,5,504,326,0,0,"0,39","1,22",7,13,0,8,3,2,4,3,0,0,0,"2,8",3,7,4,6,0,1,1,0,504,326,"0,26","0,8900000000000001",1,1,36,29,3,11,81,35,94,58,3,10,4,0,15,8,11,21,0,3,0,2,0,1,12,12,8,6,6,8,5,2,118,100,0,0,12,13,2,0
4675977,2026-03-27T12:30:00-05:00,Jordania,Costa Rica,63,52,2,2,51,49,0,0,6,4,3,3,0,0,0,0,0,0,0,0,0,0,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
4673646,2026-03-27T14:00:00-05:00,Grecia,Paraguay,47,40,0,1,54,46,0,0,16,9,3,3,0,0,0,0,0,0,0,0,0,0,16,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4675979,2026-03-27T14:30:00-05:00,Argelia,Guatemala,28,97,7,0,61,39,0,0,25,5,9,3,0,0,0,0,0,0,0,0,0,0,25,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629840,2026-03-27T14:45:00-05:00,Países Bajos,Noruega,8,31,2,1,48,52,"2,07","0,83",14,5,5,2,5,0,0,1,386,423,0,0,"2,07","0,83",14,5,5,2,4,2,5,1,0,0,"1,96","1,07",11,4,3,1,3,1,3,0,386,423,"1,3900000000000001","0,77",5,7,23,26,12,4,57,46,71,83,5,11,1,3,5,11,18,22,12,17,7,7,5,10,8,11,9,7,7,9,12,0,115,112,0,0,11,9,0,1
4629839,2026-03-27T14:45:00-05:00,Suiza,Alemania,19,10,3,4,46,54,"0,59","2,63",7,22,3,9,1,5,0,1,435,521,0,0,"0,59","2,63",7,22,3,9,2,6,2,7,1,0,"1,05","3,06",3,16,4,6,2,2,0,6,435,521,"0,6100000000000001","1,82",3,4,25,18,5,18,39,69,80,104,13,5,5,0,10,17,31,19,5,20,1,4,4,16,12,6,7,7,7,7,3,4,127,124,0,0,6,12,0,0
4629754,2026-03-27T14:45:00-05:00,Inglaterra,Uruguay,4,16,1,1,54,46,"1,86","1,27",13,9,5,1,1,0,2,1,427,364,0,0,"1,86","1,27",13,9,5,1,3,4,5,4,0,0,"2,04","0,84",8,6,5,3,3,1,1,0,427,364,"0,98","0,8799999999999999",8,3,16,19,11,3,62,26,94,56,9,12,0,4,13,14,15,16,11,8,7,3,4,5,12,7,14,2,2,14,6,2,101,102,0,0,7,12,1,2
4688163,2026-03-27T15:00:00-05:00,España,Serbia,2,43,3,0,71,29,"1,34","0,11",14,2,8,2,2,0,2,1,742,252,0,0,"1,34","0,11",14,2,8,2,4,0,2,0,1,0,"1,78","0,06",10,2,4,0,1,0,1,0,742,252,"1,2700000000000002","0,38",1,1,22,29,12,2,62,29,163,51,6,12,2,5,3,10,17,18,6,10,4,5,2,5,8,11,6,7,7,6,8,3,91,95,0,0,12,8,0,0
4670942,2026-03-27T15:15:00-05:00,Marruecos,Ecuador,7,24,1,1,53,47,"1,38","0,54",12,8,3,2,1,1,3,1,414,341,0,0,"1,38","0,54",12,8,3,2,4,5,5,1,0,0,"1,5","0,5900000000000001",6,5,6,3,1,2,1,1,414,341,"0,7000000000000001","0,5099999999999999",1,3,14,21,7,6,35,39,83,70,8,7,1,2,11,10,26,13,14,17,4,3,10,14,17,14,8,4,4,8,4,4,93,99,0,0,15,17,1,0
4690475,2026-03-27T18:15:00-05:00,Argentina,Mauritania,1,115,2,1,64,36,"0,67","1,04",7,11,4,4,1,1,2,1,650,338,0,0,"0,67","1,04",7,11,4,4,0,6,3,1,0,0,"1,01","1,34",3,8,4,3,0,0,0,0,650,338,"1,23","0,12",3,1,20,11,6,6,78,36,112,56,7,13,3,2,13,10,6,16,10,0,2,0,8,0,11,17,9,6,6,9,8,3,97,85,0,0,18,12,1,1
4696330,2026-03-28T07:30:00-05:00,Argentina,Argentina Sub20,1,0,1,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4695237,2026-03-28T08:30:00-05:00,Sudán,Arabia Saudita,117,61,2,1,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4670829,2026-03-28T09:00:00-05:00,Corea del Sur,Costa de Marfil,25,33,0,4,51,49,"1,06","3,22",12,13,2,8,1,3,0,2,474,464,0,0,"1,06","3,22",12,13,2,8,7,1,3,4,3,0,"0,33999999999999997","3,38",5,9,7,4,1,1,1,4,474,464,"0,7200000000000002","0,9500000000000001",3,2,10,14,8,7,38,37,91,102,12,15,4,2,12,7,11,11,1,13,1,4,0,9,6,8,2,10,10,2,11,5,92,101,0,0,8,7,0,0
4675010,2026-03-28T11:00:00-05:00,Senegal,Perú,15,51,2,0,60,40,"1,89","0,43",12,7,6,2,1,0,0,2,590,357,0,0,"1,89","0,43",12,7,6,2,5,3,1,2,0,1,"2,01","0,52",11,3,1,4,4,0,0,0,590,357,"1,3500000000000003","0,47",5,2,24,25,9,5,49,32,125,88,14,14,2,4,5,9,11,12,6,10,2,3,4,7,10,9,12,1,1,12,6,3,104,109,0,0,9,10,1,1
4657484,2026-03-28T12:00:00-05:00,Escocia,Japón,42,18,0,1,45,55,"0,88","2,12",8,18,3,7,1,3,0,1,410,535,0,0,"0,88","2,12",8,18,3,7,4,8,1,3,1,1,"0,43","0,89",6,14,2,4,2,4,1,2,410,535,"0,5299999999999999","1,3099999999999998",4,6,19,15,6,16,27,67,82,110,8,12,6,3,7,10,30,16,15,16,8,9,7,7,15,7,3,8,8,3,2,3,124,116,0,0,7,16,1,2
4659426,2026-03-28T12:00:00-05:00,Hungría,Eslovenia,41,58,1,0,52,48,"1,74","0,28",16,5,6,2,2,1,2,2,412,374,0,0,"1,74","0,28",16,5,6,2,5,0,5,3,0,0,"1,75","0,35000000000000003",11,2,5,4,2,0,3,1,412,374,"1,1300000000000001","0,19000000000000003",7,2,24,16,10,3,46,27,87,89,11,9,2,5,10,11,19,21,20,21,6,10,14,11,13,10,4,7,7,4,8,1,125,140,0,0,10,14,1,3
4683237,2026-03-28T19:00:00-05:00,Haití,Túnez,83,46,0,1,50,50,0,0,9,11,1,4,0,0,0,0,0,0,0,0,0,0,9,11,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4625667,2026-03-28T20:00:00-05:00,México,Portugal,14,5,0,0,33,67,"0,52","1,4",7,10,1,2,1,2,3,1,243,562,0,0,"0,52","1,4",7,10,1,2,4,7,2,1,0,1,"0,04","0,23",2,7,5,3,1,2,1,2,243,562,"0,52","1,3700000000000003",2,5,31,25,6,9,39,67,48,109,6,7,2,1,11,6,15,8,4,9,3,6,1,3,9,11,5,4,4,5,5,4,93,100,0,0,12,9,1,1
